FIELD,ID,RA_y,DEC_y,z_50_y,HeII-4687_FLUX,HeII-4687_FLUX_ERR,NeV-3426_FLUX,NeV-3426_FLUX_ERR,Ha_FLUX_y,Ha_FLUX_ERR_y,Hb_FLUX_y,Hb_FLUX_ERR_y,NeIII-3867_FLUX_y,NeIII-3867_FLUX_ERR_y,OII_FLUX_y,OII_FLUX_ERR_y,OIII_FLUX_y,OIII_FLUX_ERR_y,DL,NeV_L_ERR,NeV_L,HeII_L_ERR,HeII_L,id3DHST,RA,DEC,ir_SFR-ladder_total,ir_SFR-ladder_total_Av,gf_n_j,gf_dn_j,gf_f_j,gf_re_j,gf_dre_j,td_Av,ACS_F435W_FLUX,ACS_F775W_FLUX,restalt_restUjohnson,restalt_restVjohnson,td_z_best,td_z_spec,td_z_best_s,td_z_peak_phot,td_lmass,ir_SFR-UV_corr,ir_SFR-UV_corr_Error,ir_SFR-IR,ir_UV_beta,restUjohnson,restVjohnson
GN3,34721,189.3180489,62.32235240399999,2.122199976259269,-99.0,-99.0,2.1933985197543,1.06808996725851,-99.0,-99.0,2.96811195425211,0.65900887065774,1.34914327969726,0.897050879366832,8.55932444765588,1.08732781360022,23.7897085348519,0.8319392727415511,17073.838788144694,3.725311712281385e+41,7.650191880665513e+41,-3.452947512113415e+43,-3.452947512113415e+43,34721,189.31804711,62.32234956,34.0073,34.0073,0.9021,0.439163,0,0.182334,0.0222378,0.3,0.63808,1.01054,-21.366289000000002,-22.008817999999998,2.1231,2.1231,1,2.3264,9.88,80.0382,4.91024,21.3699,-1.1239,,
GN3,34721,189.3180489,62.32235240399999,2.122199976259269,-99.0,-99.0,2.1933985197543,1.06808996725851,-99.0,-99.0,2.96811195425211,0.65900887065774,1.34914327969726,0.897050879366832,8.55932444765588,1.08732781360022,23.7897085348519,0.8319392727415511,17073.838788144694,3.725311712281385e+41,7.650191880665513e+41,-3.452947512113415e+43,-3.452947512113415e+43,34721,53.2064436,-27.750604100000004,1.99869,4.26,0.3193,0.137772,0,0.28239000000000003,0.0401218,0.0,1.66946,0.0988831,,,1.2591,-1.0,3,1.2591,8.69,1.99869,0.275013,-22.4292,-0.7649,-18.237003,-19.091248999999998
GN3,36512,189.21561906,62.33912736700001,1.360468720530498,0.8390691865255091,0.15846714983531798,3.0153621929162204,0.854029399831102,-99.0,-99.0,3.8669123674724,0.16785609027911802,0.801751095846753,0.39887096138480893,1.81696716300237,0.49479708879978096,6.07081856723683,0.203133766954888,9859.783216151573,9.933447101004834e+40,3.5072493803640565e+41,1.843174310448149e+40,9.75944081091664e+40,36512,189.21561767,62.33912339,10.8519,10.18,0.4129,0.32237,0,0.378396,0.058886400000000005,0.4,0.33432,0.46216999999999997,-20.165766,-20.908913000000002,1.6945,-1.0,3,1.6945,9.81,10.8519,0.746215,-21.1136,-1.3824,,
GN3,31128,189.21386551404782,62.297479248763764,1.8647337956901933,1.4202395521787199,0.7736327932895501,3.91994848950599,1.5355954750039598,-99.0,-99.0,2.8697501463957407,0.770783975755704,2.14403886248609,1.25517080898396,7.445150513547371,1.28603278552431,2.73783631154095,0.7776719275601959,14564.655132724014,3.897352289125651e+41,9.948857278829512e+41,1.9634855578497485e+41,3.604578132646719e+41,31128,189.21386281,62.29747679,322.599,322.599,1.1842,0.8711459999999999,0,0.332886,0.10827200000000001,1.3,0.25131,0.503,-20.751685000000002,-21.727018,1.53324,-1.0,2,1.6702,10.23,200.364,0.6806479999999999,318.969,-0.8853,,
GN5,31128,189.21386551404782,62.297479248763764,1.8647337956901933,1.4202395521787199,0.7736327932895501,3.91994848950599,1.5355954750039598,-99.0,-99.0,2.8697501463957407,0.770783975755704,2.14403886248609,1.25517080898396,7.445150513547371,1.28603278552431,2.73783631154095,0.7776719275601959,14564.655132724014,3.897352289125651e+41,9.948857278829512e+41,1.9634855578497485e+41,3.604578132646719e+41,31128,189.21386281,62.29747679,322.599,322.599,1.1842,0.8711459999999999,0,0.332886,0.10827200000000001,1.3,0.25131,0.503,-20.751685000000002,-21.727018,1.53324,-1.0,2,1.6702,10.23,200.364,0.6806479999999999,318.969,-0.8853,,
GN3,30529,189.33446511,62.293483210999995,2.01037161620025,-99.0,-99.0,7.881927906431421,3.70283103652201,-99.0,-99.0,3.29453185652832,0.6557791324179361,2.20713714358435,1.8133605600275096,6.812394444409031,1.2367810197442402,19.0100879839769,0.754482527870007,15976.400117324685,1.1307957865874736e+42,2.4070368803947716e+42,-3.023329494864313e+43,-3.023329494864313e+43,30529,189.3344651,62.29347569,12.9593,15.93,0.6697,0.5937100000000001,0,0.18129,0.0324355,0.0,0.60312,0.73737,-20.77287,-21.191481,2.01169,-1.0,2,2.0758,9.46,12.9593,1.3550200000000001,-25.541999999999998,-1.6508,,
GN3,35204,189.27838695,62.326530233,2.097219711793285,-99.0,-99.0,0.5698973011583941,0.41235001756039896,-99.0,-99.0,4.09673191320123,0.5768729167611051,1.4188561835031999,0.8489846305242961,9.859144064535279,0.937961401526972,20.472118854541897,0.7345207056092771,16827.729932705344,1.3970421631180337e+41,1.9308124759539584e+41,-3.3541207289612104e+43,-3.3541207289612104e+43,35204,189.278393,62.32652435,46.43,46.43,0.8342,0.144029,0,0.13581600000000002,0.00577041,0.3,0.7206,1.03852,-21.27956,-21.877351,2.0972,-1.0,2,2.2065,9.95,54.0336,2.66634,34.259,-1.4288,,
GN3,35204,189.27838695,62.326530233,2.097219711793285,-99.0,-99.0,0.5698973011583941,0.41235001756039896,-99.0,-99.0,4.09673191320123,0.5768729167611051,1.4188561835031999,0.8489846305242961,9.859144064535279,0.937961401526972,20.472118854541897,0.7345207056092771,16827.729932705344,1.3970421631180337e+41,1.9308124759539584e+41,-3.3541207289612104e+43,-3.3541207289612104e+43,35204,53.0443756,-27.748269,0.766683,0.7848,3.4689,0.4995,2,0.276996,0.023839,0.2,0.265777,0.475786,,,0.9554,-1.0,3,0.9554,8.65,0.766683,0.0376538,-4.0512,-2.0421,-18.270936,-18.755828
GN3,32668,189.3213944,62.30646098799999,1.7797071135099942,0.281296856154836,0.8100700907409151,1.83726467095252,1.4423741673443202,-99.0,-99.0,3.8718072176241702,0.8040244107964919,1.87330761432766,1.16477502903493,6.47108177787876,1.23665739040936,13.5216832836101,0.9381080394471548,13750.308104922104,3.262835839080353e+41,4.156128936569491e+41,1.8324827108509702e+41,6.363296601273147e+40,32668,53.145118000000004,-27.7614432,0.100098,0.09888,0.6426,0.5550689999999999,0,0.21962399999999999,0.09347530000000001,0.0,0.018339599999999998,0.0232312,,,1.0346,-1.0,3,1.0346,7.36,0.100098,0.00111022,-12.8525,-2.0625,-16.229225,-16.74128
GN4,26304,189.3115321102167,62.27133179001452,1.631704534045434,7.2949787539291515,1.2037463147869398,1.64544693394842,0.96911889188191,46.21411824213511,8.76060372839409,1.2373237362336298,1.09499145208236,1.4808037464342498,0.661270846579095,6.99393854563828,0.725390004703568,13.3555106455479,1.1302491704331499,12351.752522906492,1.7689951906832827e+41,3.0035403675052856e+41,2.1972757517147837e+41,1.3315995013550802e+42,26304,189.31152864,62.27133299,85.9801,85.9801,2.6519,0.806954,0,0.36963,0.06833489999999999,1.1,0.83762,1.43379,-21.019655,-21.923965,1.5219999999999998,1.5219999999999998,1,1.5877,10.54,80.0596,4.7563699999999995,78.5466,-1.1361,,
GN4,24427,189.37077118175134,62.26168389989362,1.7743890899583483,-99.0,-99.0,10.600392297507499,1.67830113307571,-99.0,-99.0,23.6846472110587,1.0373518698116602,5.3114638276358805,1.5510796022141498,44.4683229913688,1.4182006381328098,138.64061645400298,1.44795833203174,13699.629403645591,3.7685992286957765e+41,2.3803016901411625e+42,-2.2230296833390223e+43,-2.2230296833390223e+43,24427,189.37078169999998,62.26168759,98.7208,98.7208,1.1034,0.742589,0,0.314598,0.08033839999999999,0.3,2.5380700000000003,3.3702699999999997,-22.207099,-22.406489,1.777,1.777,1,1.0616,9.82,187.165,11.3449,69.7549,-1.4419,,
GN4,24427,189.37077118175134,62.26168389989362,1.7743890899583483,-99.0,-99.0,10.600392297507499,1.67830113307571,-99.0,-99.0,23.6846472110587,1.0373518698116602,5.3114638276358805,1.5510796022141498,44.4683229913688,1.4182006381328098,138.64061645400298,1.44795833203174,13699.629403645591,3.7685992286957765e+41,2.3803016901411625e+42,-2.2230296833390223e+43,-2.2230296833390223e+43,24427,53.091139600000005,-27.7957883,3.60534,4.994,3.6982,1.00017,2,0.042966000000000004,0.00828028,0.0,0.041483400000000004,0.105235,,,0.2571,-1.0,3,0.2571,6.88,3.60534,0.433565,-122.53299999999999,-1.495,-19.185377,-19.292959
GN5,32712,189.141102049698,62.306933429457814,1.9890844080830634,-99.0,-99.0,0.456508661089012,0.31684556511917894,-99.0,-99.0,1.11542783181583,0.330495998185633,0.708572184889116,0.5352514268316889,2.65675217888405,0.26608428469740303,8.39493308395449,0.38301028495144895,15768.782071914004,9.426193793830717e+40,1.3581187751100828e+41,-2.945261945636599e+43,-2.945261945636599e+43,32712,189.14110197,62.30693252,8.48206,8.198,1.2193,0.223009,2,0.17307,0.00907951,0.1,0.21139000000000002,0.26849,-19.864798999999998,-20.497529,1.5009,-1.0,3,1.5009,9.07,8.48206,1.22912,-26.3022,-1.4379,,
GN5,31400,189.17218249999993,62.298807468999755,2.3265256547904567,-99.0,-99.0,1.63666982941923,0.42550017318200795,-99.0,-99.0,2.20727856886555,0.395219815600334,0.632475163978366,0.463345452708387,4.76688234448884,0.5081216586706879,10.903269764923902,0.57309166302799,19106.393603694065,1.8584445635478165e+41,7.148434568335249e+41,-4.323993816861121e+43,-4.323993816861121e+43,31400,189.17219035,62.2988053,20.6358,37.16,2.3621,1.5208,0,0.081066,0.0175209,0.6,0.27205999999999997,0.59142,-21.267197,-21.986629999999998,2.3267599999999997,-1.0,2,2.4609,9.98,20.6358,2.10765,-40.9815,-1.1232,,
GN7,15120,189.13158909,62.21641090499999,1.7185319360709017,-99.0,-99.0,1.58127004790076,0.536446622493173,-99.0,-99.0,1.5516748204580602,0.524398332614704,1.19147573450581,0.48983629406816104,4.20211900234486,0.439322188070637,13.8244212272855,0.611723027613852,13169.209357071764,1.1131106763170674e+41,3.281087993952532e+41,-2.0542203517516252e+43,-2.0542203517516252e+43,15120,189.13160871,62.21640905,4.46554,4.242,0.4672,0.17285899999999998,0,0.19198199999999999,0.013670600000000002,0.0,0.45386000000000004,0.45519,-19.940635999999998,-20.209549,1.7388,-1.0,3,1.7388,9.16,4.46554,0.06743980000000001,-20.7696,-2.0254,,
GN7,15120,189.13158909,62.21641090499999,1.7185319360709017,-99.0,-99.0,1.58127004790076,0.536446622493173,-99.0,-99.0,1.5516748204580602,0.524398332614704,1.19147573450581,0.48983629406816104,4.20211900234486,0.439322188070637,13.8244212272855,0.611723027613852,13169.209357071764,1.1131106763170674e+41,3.281087993952532e+41,-2.0542203517516252e+43,-2.0542203517516252e+43,15120,53.1509098,-27.8414794,0.0843807,0.07806,0.4379,0.136052,0,0.272856,0.027540300000000004,0.0,0.0930054,0.230831,,,0.6266,-1.0,3,0.6266,7.84,0.0843807,0.00264061,-1.40504,-2.1317,-15.903734,-16.558218
GN7,19341,189.08746705,62.236722111000006,1.868149721128366,0.284129634911172,0.22988604883771704,1.01969612945375,0.7677322388261469,-99.0,-99.0,0.407249263491089,0.22435757798426897,0.978387652503232,0.46573860993776395,1.1444211195307,0.6249361255167579,3.43358515452716,0.266174835711254,14597.528145208391,1.9573155650950433e+41,2.599691669713716e+41,5.860891582151681e+40,7.24381924831927e+40,19341,189.08746709,62.23672034,11.395,7.749,3.2161,3.3784199999999998,2,0.050052,0.0197405,0.3,0.37034,0.7331,-21.018663,-22.312876,1.87054,-1.0,2,1.6511,10.54,11.395,0.0544596,-20.6135,-1.5855,,
GN7,15127,189.173707,62.216187483,1.6480313885966882,3.0311234201778197,0.6238896928847341,0.945373282072166,0.8022962126255971,30.5106875784865,4.56247407968332,6.547568697471349,0.5754737916198679,0.882105368737291,0.6560503629111128,4.3620058881214705,0.5441932833141331,12.1337861345172,0.6256739931727461,12504.789039075371,1.5009972965336876e+41,1.7686768531059973e+41,1.167220694325064e+41,5.670858203677e+41,15127,189.17371066,62.21618374,16.2087,20.48,1.1615,0.919385,0,0.196866,0.050698900000000005,0.4,0.9776299999999999,1.23543,-20.994324,-21.541388,1.6464,1.6464,1,1.6666,9.94,16.2087,1.3146799999999998,-22.0241,-1.5662,,
GN7,15127,189.173707,62.216187483,1.6480313885966882,3.0311234201778197,0.6238896928847341,0.945373282072166,0.8022962126255971,30.5106875784865,4.56247407968332,6.547568697471349,0.5754737916198679,0.882105368737291,0.6560503629111128,4.3620058881214705,0.5441932833141331,12.1337861345172,0.6256739931727461,12504.789039075371,1.5009972965336876e+41,1.7686768531059973e+41,1.167220694325064e+41,5.670858203677e+41,15127,53.0494152,-27.8419022,1.06633,3.3930000000000002,1.2759,0.0468967,0,0.11958599999999998,0.00154146,0.6,0.702458,2.0946599999999997,,,0.5181,0.5181,1,0.5209,8.98,1.06633,0.143531,-1.1666299999999998,-0.7237,-18.036564000000002,-18.865354
GN7,12435,189.1374505,62.20380927400004,1.9827998535554052,1.61676424830996,0.6993258739598179,0.566537243606411,0.506378424382061,-99.0,-99.0,1.4985490685851899,0.6460922692774,1.59391764395683,1.23268837694217,4.39188265660869,0.428717749021239,4.133879550846411,0.7013778302632231,15707.568646472046,1.4948084873429347e+41,1.6723948718237211e+41,2.0643815010272467e+41,4.7726222209319784e+41,12435,189.13745339,62.20380722,12.7839,11.36,0.5753,0.060315,0,0.30111,0.00666923,0.4,0.36762,0.52356,-20.476383,-20.959616,1.9787400000000002,-1.0,2,1.954,9.61,12.7839,0.63737,-24.4397,-1.5662,,
GN7,19464,189.08706093,62.237621084,2.087625181329412,1.5029636507913302,0.513339733792971,4.57016069800563,1.3519956512459401,-99.0,-99.0,1.23150188055167,0.4928946562564871,3.83036612899589,0.9400759758961772,4.712521389420361,0.8327263338709949,8.740661964195,0.543126253197519,16733.348188310243,4.529324325864217e+41,1.5310507843356978e+42,1.7197408449934525e+41,5.035082633694461e+41,19464,189.08706393,62.23762076,102.014,102.014,2.4157,1.19208,0,0.4059,0.133026,0.8,0.30903,0.75754,-21.338376,-22.657364,2.08793,-1.0,2,1.4984,10.97,251.657,11.4097,92.1504,-0.3037,,
GN7,17293,189.10521849,62.227457793999996,1.8568281651844931,-99.0,-99.0,0.42151579414939,0.30386981042193,-99.0,-99.0,1.2996451889700902,0.19701444678963104,0.883292259718657,0.21785101828284498,3.5872177094792903,0.272992323985104,14.042223068985901,0.234280634017586,14488.621272201732,7.631925188969592e+40,1.0586695014060151e+41,-2.486461529886357e+43,-2.486461529886357e+43,17293,189.10521744,62.22745725,7.23592,6.874,1.9464,0.8995860000000001,0,0.11620799999999999,0.0188803,0.0,0.62734,0.61148,-20.417101000000002,-20.701292000000002,1.8605099999999999,-1.0,2,1.5363,9.38,7.23592,0.109279,-20.8852,-2.0254,,
GN7,19160,189.07633014,62.23587265,2.085693466939652,0.39136095093994605,0.7803459018928249,2.09396741567158,1.93669191274776,-99.0,-99.0,2.5051611474803304,0.790523090463328,1.34389172889992,1.15649087249032,7.037429746742281,0.966456571960516,11.0081212992468,0.8976232686943351,16714.355637847108,6.473397047066513e+41,6.99909076711643e+41,2.6083079212307264e+41,1.3081248532490522e+41,19160,189.07632621,62.23586608,17.7556,22.04,1.0632,0.511764,0,0.31422,0.0613342,0.0,0.7126899999999999,0.89343,-21.096625,-21.555083,2.0780000000000003,2.0780000000000003,1,2.0133,9.76,17.7556,1.85684,-28.281999999999996,-1.6301,,
GS4,26550,53.149287326999534,-27.78852181900022,1.90938439107909,-99.0,-99.0,1.0540131783556301,0.46753660087077603,-99.0,-99.0,2.96500009158872,0.43628252073264207,0.8316006320873821,0.49622687728915793,9.66235846344186,0.40353377312977495,9.90354113828655,0.4797066256826761,14995.275876527288,1.257815564553517e+41,2.8356158181221488e+41,-2.663400911476784e+43,-2.663400911476784e+43,26550,189.38452677,62.27204534,0.867433,1.4340000000000002,1.2074,1.57217,0,0.106656,0.0510218,0.2,0.06105,0.07536,-17.643155,-18.449244,1.5104,-1.0,3,1.5104,9.44,0.867433,0.119591,-18.8437,-1.2985,,
GS4,24803,53.161321661073686,-27.795793926912307,1.4912890545215092,0.361628497189712,0.49556453528163597,2.58028144966111,0.540224711957822,10.0329780055354,0.352509364684482,2.9630917525340497,0.43160388002936295,1.00296070561254,0.306594721097018,6.8765468178475,0.35446830834883897,13.702882048364,0.45664627410926295,11049.312959226278,7.891097784410772e+40,3.769034029707012e+41,7.238743655804451e+40,5.282331166620775e+40,24803,189.01480003,62.26391921,10.6624,9.173,0.29600000000000004,0.198704,0,0.27111,0.0428211,0.6,-99.0,0.41655,-20.493627,-20.823403,2.4803,-1.0,3,2.4803,9.36,10.6624,0.267162,-51.2488,-1.8391,,
